article,journal,author,affiliation,original_name,year,country,iso_a3,source_tag,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.2307_30204803,Computers and the Humanities,Rebecca Bruce,University of North Carolina at Asheville,"Department of Computer Science, University of North Carolina at Asheville",2000,United States,USA,journal,0.0005345387617126,0.1458264081738889,0.031399972271174165,0.0005345390333483333,0.0010690776786456333,0.15343424953365073,0.0005345387229075
10.2307_30204803,Computers and the Humanities,Tom O'Hara,New Mexico State University,"Department of Computer Science and Computing Research Laboratory, New Mexico State University",2000,United States,USA,journal,0.0005345387617126,0.1458264081738889,0.031399972271174165,0.0005345390333483333,0.0010690776786456333,0.15343424953365073,0.0005345387229075
10.2307_30204804,Computers and the Humanities,Keith Suderman,University of Manitoba,"Department of Computer Science, University of Manitoba, Canada",2000,Canada,CAN,journal,0.0012505812337622,0.0037517440505325005,0.2500234708422794,0.3266816139221191,0.002501162700355,0.4145408808253702,0.0012505812337622
10.2307_30204805,Computers and the Humanities,Antal Van den Bosch,Tilburg University,"ILK, Tilburg University, The Netherlands",2000,Netherlands,NLD,journal,0.00020505650900304,0.00061516980640588,0.00041011325083672003,0.15337940454483032,0.0004101130645722,0.04477508603595192,0.00020505650900304
10.2307_30204805,Computers and the Humanities,Jakub Zavrel,Tilburg University,"ILK, Tilburg University, The Netherlands",2000,Netherlands,NLD,journal,0.00020505650900304,0.00061516980640588,0.00041011325083672003,0.15337940454483032,0.0004101130645722,0.04477508603595192,0.00020505650900304
10.2307_30204805,Computers and the Humanities,Jorn Veenstra,Tilburg University,"ILK, Tilburg University, The Netherlands",2000,Netherlands,NLD,journal,0.00020505650900304,0.00061516980640588,0.00041011325083672003,0.15337940454483032,0.0004101130645722,0.04477508603595192,0.00020505650900304
10.2307_30204805,Computers and the Humanities,Sabine Buchholz,Tilburg University,"ILK, Tilburg University, The Netherlands",2000,Netherlands,NLD,journal,0.00020505650900304,0.00061516980640588,0.00041011325083672003,0.15337940454483032,0.0004101130645722,0.04477508603595192,0.00020505650900304
10.2307_30204805,Computers and the Humanities,Walter Daelemans,Tilburg University,"ILK, Tilburg University, The Netherlands",2000,Netherlands,NLD,journal,0.00020505650900304,0.00061516980640588,0.00041011325083672003,0.15337940454483032,0.0004101130645722,0.04477508603595192,0.00020505650900304
10.2307_30204806,Computers and the Humanities,David Yarowsky,Johns Hopkins University,"Dept. of Computer Science and Center for Language and Speech Processing, John Hopkins University, Baltimore, USA",2000,United States,USA,journal,0.0010778079740703,0.0032334243878720994,0.0021556162973865,0.8372783064842224,0.0021556158317252,0.1530214309459549,0.0010778079740703
10.2307_30204807,Computers and the Humanities,C. de Loupy,Laboratoire Informatique d'Avignon,"Laboratoire d'Informatique d'Avignon (LIA), France",2000,France,FRA,journal,0.0005484288558363666,0.0016452867227295333,0.0010968577892829332,0.23011702299118042,0.0010968577504778332,0.09828046290203916,0.0005484287782261667
10.2307_30204807,Computers and the Humanities,M. El-Bèze,Laboratoire Informatique d'Avignon,"Laboratoire d'Informatique d'Avignon (LIA), France",2000,France,FRA,journal,0.0005484288558363666,0.0016452867227295333,0.0010968577892829332,0.23011702299118042,0.0010968577504778332,0.09828046290203916,0.0005484287782261667
10.2307_30204807,Computers and the Humanities,P. -F. Marteau,Bertin Technologies,Bertin Technologies,2000,,,journal,0.0005484288558363666,0.0016452867227295333,0.0010968577892829332,0.23011702299118042,0.0010968577504778332,0.09828046290203916,0.0005484287782261667
10.2307_30204809,Computers and the Humanities,Simonetta Montemagni,Institute for Computational Linguistics “A. Zampolli”,"Istituto di Linguistica Computazionale - CNR, Pisa, Italy",2000,Italy,ITA,journal,0.0006945898445943666,0.0020837695337831666,0.0013891797667989665,0.0006945902326454667,0.0013891795339683332,0.326387451418365,0.0006945898445943666
10.2307_30204809,Computers and the Humanities,Stefano Federici,Institute for Computational Linguistics “A. Zampolli”,"Istituto di Linguistica Computazionale - CNR, Pisa, Italy",2000,Italy,ITA,journal,0.0006945898445943666,0.0020837695337831666,0.0013891797667989665,0.0006945902326454667,0.0013891795339683332,0.326387451418365,0.0006945898445943666
10.2307_30204809,Computers and the Humanities,Vito Pirrelli,Institute for Computational Linguistics “A. Zampolli”,"Istituto di Linguistica Computazionale - CNR, Pisa, Italy",2000,Italy,ITA,journal,0.0006945898445943666,0.0020837695337831666,0.0013891797667989665,0.0006945902326454667,0.0013891795339683332,0.326387451418365,0.0006945898445943666
10.2307_30204811,Computers and the Humanities,Martha Palmer,University of Pennsylvania,"Department of Computer Science, IRCS, University of Pennsylvania, USA",2000,United States,USA,journal,0.001389461220242,0.004168384009972,0.0027789225568994,0.6237195730209351,0.0027789222076534,0.36377531278412756,0.001389461220242
10.2307_30204812,Computers and the Humanities,Nancy Ide,Vassar College,"Department of Computer Science, Vassar College, USA",2000,United States,USA,journal,0.000933030154556,0.0027990909293293,0.0018660605419425999,0.0009330306202173,0.001866060309112,0.9906697042752057,0.000933030154556
10.2307_30204813,Computers and the Humanities,Yorick Wilks,University of Sheffield,"Department of Computer Science, University of Sheffield, UK",2000,United Kingdom,GBR,journal,0.0009194363374263,0.0027583084884098,0.0018388723838142001,0.0009194364538416,0.0018388722673989,0.9908056999556718,0.0009194364538416
10.2307_30204818,Computers and the Humanities,Geoffrey Channon,University of the West of England,"University of the West of England, UK",2000,United Kingdom,GBR,journal,0.0009620168129913,0.0028860499733127,0.0019240332767366001,0.00096201634733,0.5519801352056674,0.44032369722845,0.0009620165801607
10.2307_30204819,Computers and the Humanities,Michael Fraser,"Humanities Computing Unit, Oxford","Humanities Computing Unit, Oxford",2000,,,journal,0.0011369697749614,0.0034109092084689003,0.9840824711136519,0.0011369695421308,0.0022739386186003,0.006821816787123401,0.0011369696585461
10.2307_30204820,Computers and the Humanities,Lorna Hardwick,Universidade Aberta,"Department of Classical Studies, Arts Faculty, The Open University, UK",2000,Portugal,PRT,journal,0.9846240878105164,0.0030751872109248003,0.0020501252729444,0.0010250624036416,0.0020501250401138,0.0061503744218495,0.0010250624036416
10.2307_30204821,Computers and the Humanities,Charles Ess,"Philosophy and Religion Department, Dury College, USA","Philosophy and Religion Department, Dury College, USA",2000,,,journal,0.000933636969421,0.0028009103261864,0.4588321345509029,0.0009336367365904,0.2673814787412993,0.005601820070296199,0.2635164260864258
10.2307_30204823,Computers and the Humanities,Donald A. Spaeth,University of Glasgow,"School of History and Archaeology, University of Glasgow, UK",2000,United Kingdom,GBR,journal,0.0002442377153784,0.0007327132043428001,0.4965806680265814,0.0002442377153784,0.0004884754307567501,0.0014654262340626002,0.00024423780268985
10.2307_30204823,Computers and the Humanities,Sonja Cameron,University of Glasgow,"CTICH, University of Glasgow, UK",2000,United Kingdom,GBR,journal,0.0002442377153784,0.0007327132043428001,0.4965806680265814,0.0002442377153784,0.0004884754307567501,0.0014654262340626002,0.00024423780268985
10.2307_30204829,Computers and the Humanities,Siegfried Gruber,University of Graz,"University of Graz, Austria",2000,Austria,AUT,journal,0.956413209438324,0.0031804332975297,0.0021202885545789,0.0010601443937048,0.029804960940964402,0.006360865663736901,0.0010601443937048
10.2307_30204830,Computers and the Humanities,Anne Boyle,Wake Forest University,"Department of English, Wake Forest University",2000,United States,USA,journal,0.000234194973018,0.0007025850742744333,0.00046839006245133334,0.00023419507003076667,0.053804247019191564,0.277655520767439,0.00023419507003076667
10.2307_30204830,Computers and the Humanities,Jennifer Burg,Wake Forest University,"Department of Computer Science, Wake Forest University",2000,United States,USA,journal,0.000234194973018,0.0007025850742744333,0.00046839006245133334,0.00023419507003076667,0.053804247019191564,0.277655520767439,0.00023419507003076667
10.2307_30204830,Computers and the Humanities,Sheau-Dong Lang,University of Central Florida,"School of Computer Science, University of Central Florida",2000,United States,USA,journal,0.000234194973018,0.0007025850742744333,0.00046839006245133334,0.00023419507003076667,0.053804247019191564,0.277655520767439,0.00023419507003076667
10.2307_30204831,Computers and the Humanities,Jon Patrick,University of Sydney,"Basser Department of Computer Science, University of Sydney",2000,Australia,AUS,journal,0.00041676184628156666,0.0012502855000396,0.0008335236149529333,0.00041676184628156666,0.3231070102580513,0.0025005711164945332,0.004808422488470867
10.2307_30204831,Computers and the Humanities,Jun Zhang,Massey University,"Information Systems Department, Massey University, New Zealand",2000,New Zealand,NZL,journal,0.00041676184628156666,0.0012502855000396,0.0008335236149529333,0.00041676184628156666,0.3231070102580513,0.0025005711164945332,0.004808422488470867
10.2307_30204831,Computers and the Humanities,Xabier Artola-Zubillaga,University of the Basque Country,"Lengoaia eta Sistema Informatikoak, Euskal Herriko Unibertsitatea (UPV/EHU)",2000,Spain,ESP,journal,0.00041676184628156666,0.0012502855000396,0.0008335236149529333,0.00041676184628156666,0.3231070102580513,0.0025005711164945332,0.004808422488470867
10.2307_30204837,Computers and the Humanities,Costas S. Iliopoulos,King's College London,"Department of Computer Science, King's College London",2001,United Kingdom,GBR,journal,0.0004252938088029333,0.0012758831726386666,0.0008505877728263333,0.0004252939252182666,0.0008505874623854667,0.32908039648706694,0.0004252937699978333
10.2307_30204837,Computers and the Humanities,Emilios Cambouropoulos,Austrian Research Institute for Artificial Intelligence,"Austrian Research Institute for Artificial Intelligence, Vienna",2001,Austria,AUT,journal,0.0004252938088029333,0.0012758831726386666,0.0008505877728263333,0.0004252939252182666,0.0008505874623854667,0.32908039648706694,0.0004252937699978333
10.2307_30204837,Computers and the Humanities,Tim Crawford,King's College London,"Department of Music, King's College London",2001,United Kingdom,GBR,journal,0.0004252938088029333,0.0012758831726386666,0.0008505877728263333,0.0004252939252182666,0.0008505874623854667,0.32908039648706694,0.0004252937699978333
10.2307_30204838,Computers and the Humanities,Dirk-Jan Povel,"Nijmegen Institute for Cognition and Information, University of Nijmegen, The Netherlands","Nijmegen Institute for Cognition and Information, University of Nijmegen, The Netherlands",2001,,,journal,0.0002050139242783,0.0006150416564196001,0.0250563435256481,0.00020501394756137998,0.03169037487823514,0.14202319469768548,0.00020501387771218
10.2307_30204838,Computers and the Humanities,Edward Coyle,"School of Electrical and Computer Engineering, Purdue University, USA","School of Electrical and Computer Engineering, Purdue University, USA",2001,,,journal,0.0002050139242783,0.0006150416564196001,0.0250563435256481,0.00020501394756137998,0.03169037487823514,0.14202319469768548,0.00020501387771218
10.2307_30204838,Computers and the Humanities,Ilya Shmulevich,Tampere University,"Signal Processing Laboratory, Tampere University of Technology, Finland",2001,Finland,FIN,journal,0.0002050139242783,0.0006150416564196001,0.0250563435256481,0.00020501394756137998,0.03169037487823514,0.14202319469768548,0.00020501387771218
10.2307_30204838,Computers and the Humanities,Kjell Lemström,University of Helsinki,"Department of Computer Science, University of Helsinki, Finland",2001,Finland,FIN,journal,0.0002050139242783,0.0006150416564196001,0.0250563435256481,0.00020501394756137998,0.03169037487823514,0.14202319469768548,0.00020501387771218
10.2307_30204838,Computers and the Humanities,Olli Yli-Harja,Tampere University,"Signal Processing Laboratory, Tampere University of Technology, Finland",2001,Finland,FIN,journal,0.0002050139242783,0.0006150416564196001,0.0250563435256481,0.00020501394756137998,0.03169037487823514,0.14202319469768548,0.00020501387771218
10.2307_30204839,Computers and the Humanities,Alan Marsden,Lancaster University,"Music Department, Lancaster University",2001,United Kingdom,GBR,journal,0.0005534643423743,0.0016603929107076002,0.0011069287429562999,0.9916980266571044,0.001106928801164,0.0033207863452840002,0.000553464400582
10.2307_30204840,Computers and the Humanities,Costas S. Iliopoulos,King's College London,"Department of Computer Science, King's College London",2001,United Kingdom,GBR,journal,0.00036351769813335,0.0010905532399192,0.0007270356582012,0.0003635178436525,0.000727035658201175,0.24636482167989007,0.00036351769813335
10.2307_30204840,Computers and the Humanities,Haifeng Yu,King's College London,"Department of Computer Science, King's College London",2001,United Kingdom,GBR,journal,0.00036351769813335,0.0010905532399192,0.0007270356582012,0.0003635178436525,0.000727035658201175,0.24636482167989007,0.00036351769813335
10.2307_30204840,Computers and the Humanities,Russel Winder,King's College London,"Department of Computer Science, King's College London",2001,United Kingdom,GBR,journal,0.00036351769813335,0.0010905532399192,0.0007270356582012,0.0003635178436525,0.000727035658201175,0.24636482167989007,0.00036351769813335
10.2307_30204840,Computers and the Humanities,Tim Crawford,King's College London,"Music Department, King's College London",2001,United Kingdom,GBR,journal,0.00036351769813335,0.0010905532399192,0.0007270356582012,0.0003635178436525,0.000727035658201175,0.24636482167989007,0.00036351769813335
